OBJECTID_BILLBOARD,LVBOARDS_,LVBOARDS_I,SIGN_TYPE,STREET_NUM,STREET_DIR,STREET_NAM,PARCEL,PARCELOLD,APPLICANT,SIGN_AREA,SIGN_HEIGH,TAG_NUM,APPLY_DATE,NOTES_SUP,NOTES_VAR,NOTES_RQR,NOTES,SIZE_,FIELD_CHEC,FREEWAY,APP_FIN,WARD_BILLBOARD,OBJECTID_1,CALC_ACRES,ASSR_ACRES,LABEL_CLAS,PARCELTYPE,PRCLID,PRCLKEY,PRCLVER,PCLBOOK,PCLSEC,PCLPAGE,PCLSUBD,PCLNO,TAXDIST_SP,FDPHANTOM,FIREMAPNO,CENTRACT,SHAPE_LENG,PRECINCT,COMMISSION,ASSEMBLY,SENATE,CONGRESS,TAZ,AREA,PERIMETER,WARD_PARCEL,CNTY_IS,SHADE,ACRES,SQ_MILES,ZIP,OBJECTID_PARCEL,TAXDIST,OWNER,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,ADDRESS5,NAMETAG,ZIPCODE,COMNAME,STRNO,STRFRAC,STRDIR,STRNAME,STRTYPE,STRCITY,STRUNIT,COMMENT1,COMMENT2,FIXD,SUBTAG,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,LEGAL6,ASSDYR,CONSTYR,DOCDATE,FILLER1,DOCNO,DOCMULTI,DOCVEST,SALEPRICE,SALETYPE,SALEDATE,PORTION,BK1,BK2,SECTNO,TOWNSHIP,RANGE,LANDUSE,CAPACITY,LANDCD1,LANDACRE1,LANDVAL1,LANDCD2,LANDACRE2,LANDVAL2,IMPVAL,PRCD1,PRVAL1,PRCD2,PRVAL2,PRCD3,PRVAL3,EXMPCD,EXMPVAL,LYACRES,LYLNDVAL,LYIMPVAL,LYPPVAL,LYEXCD,LYEXVAL,LY2ACRES,LY2LNDVAL,LY2IMPVAL,LY2PPVAL,LY2EXCD,LY2EXVAL,OWNERNUM,OWNERDEN,ETALFLAG,UPDDATE,LASTUPDATE,LOTSQFT,OLDPARCEL,INACTPCL,INACTREF,FILLER2,PCLBOOK3,PCL5,PCL6,PCL8,OLDBOOK,OLDPCL,OLDPAGE,OLDLOT,OLDFILL,ZIPMAIN,ZIPLUS4,LOCATION,STR,ADBOOK,ADPAGE,ADDR_OWN,ADDRESS,INACTNEWPC,LUCODE,SHAPE_LE_1,Shape__Area,Shape__Length
273,327,100, ,4039,E,Sahara,16207511007,16207511007, ,0.0,40.0,0.0, , , , , ,14x48,0,300, ,1,466839.0,0.0,0.0,703.0,0.0,16207511007,703.0,703.0,162,07,5,11,007,213.0,2622-17,2622.0,2203.0,17495.99418,5028.0,E,10.0,3.0,4.0,603.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,442565.0,213.0,ROBARTS 1981 TRUST,ROBARTS MINNIE ANN TRS,2800 GILMARY AVE,LAS VEGAS NV 89102-2032, , , ,891022032.0, ,4029.0, ,W,SAHARA,AVE,LV, , , ,PB00080005  B12   L8, ,LAS VERDES HGTS 6 UNIT #4,PLAT BOOK 8 PAGE 5,LOT 8 BLOCK 12, , , ,2027.0,1974.0,20040816, ,2004081604296, ,NS,390550.0,M,19940601, , , ,07,21,61,358000.0,1.0, ,0.0,67484.0, ,0.0,0.0,68900.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,67484.0,68820.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16207511007,0.0, ,162,16207,162075,16207511,162,162075110,075,110,07,89102.0,2032.0,004029   W SAHARA                AVE L,0721  61,0008,0005,ROBARTS 1981 TRUST              ROBARTS MINNIE ANN TRS          2800 GILMARY AVE                LAS VEGAS NV 89102-2032,004029   W SAHARA                AVE, ,358.0,426.79204426,9416.431640625,426.7920442457359
274,0,0, ,390,N,Earstern,13936210003,0,EASTERN 95 LLC,,,,1/22/14,SUP-51693, ,, ,,0,750, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,0,0, ,4204,N,Tenaya,13803715003,13803701012,LAMAR,0.0,40.0,0.0, , , , , ,14x48,1,750, ,4,575725.0,0.0,1.59,807.0,0.0,13803715003,807.0,807.0,138,03,7,15,003,200.0,1818-77,1818.0,3408.0,18735.6835434,3724.0,C,3.0,3.0,4.0,176.0,,456628.105837,4,0.0,73.0,16334.561019,25.52275159,89129.0,197894.0,200.0,SOUTHWEST HOLDING COMPANY L L C,C/O GREAT AMER CAPITAL,8350 W SAHARA # 210,LAS VEGAS NV 89117-8941, , , ,891178941.0, ,7013.0, ,W,CRAIG,RD,LV, , , ,PB01170095PT      L1, ,CRAIG MARKETPLACE AMD,PLAT BOOK 117 PAGE 95,PT LOT 1, , , ,2027.0,2002.0,20040910, ,2004091003404, ,NS,0.0, , , , , ,03,20,60,730000.0,1.0, ,2.0,191019.0, ,0.0,0.0,9603.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,169202.0,9627.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13803701022,0.0, ,138,13803,138037,13803715,138,138037150,037,150,03,89117.0,8941.0,007013   W CRAIG                 RD  L,0320  60,0117,0095,SOUTHWEST HOLDING COMPANY L L C C/O GREAT AMER CAPITAL          8350 W SAHARA # 210             LAS VEGAS NV 89117-8941,007013   W CRAIG                 RD, ,730.0,1538.43196967,68987.0625,1538.4319696502669
276,0,0, ,0, ,US 95,12517801002,12517801002,LAMAR,672.0,40.0,0.0, , , , , ,14x48,1,750, ,CC,546003.0,0.0,0.5,701.0,0.0,12517801002,701.0,701.0,125,17,8,01,002,125.0,1416-87,1416.0,3235.0,22180.2560518,3938.0,C,13.0,18.0,4.0,55.0,,4030.20694458,0,57.0,0.0,20.75916217,0.032436190000000004,89131.0,114064.0,125.0,WYKOFF NEWBERG CORP,7181 N HUALAPAI WAY STE 130-302,LAS VEGAS NV 89166, , , , ,891660000.0, ,0.0, , , , ,CNTY, ,SF 242-39, ,00000000, ,PT SE4 SE4 SEC 17 19 60, , , , , ,2027.0,0.0,19800804, ,1980080420742, ,NS,0.0, , , , , ,17,19,60,0.0,0.0, ,0.0,111448.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,97193.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20241216,20241216,0.0, ,490130006,13.0, ,125,12517,125178,12517801,125,125178010,178,010,02,89166.0,0.0,000000                               C,1719  60,0000,0000,WYKOFF NEWBERG CORP             7181 N HUALAPAI WAY STE 130-302 LAS VEGAS NV 89166,000000, ,0.0,741.36039583,22766.669921875,741.360395830958
277,0,0, ,7211, ,Oso Blanca Rd.,12517801003,12517801003,VIACOM,672.0,40.0,0.0,7/7/04, , , ,L-4805-04,14x48,1,750,Finalled,6,596004.0,0.0,4.69,701.0,0.0,12517801003,701.0,701.0,125,17,8,01,003,200.0,1416-98,1416.0,3235.0,22180.2560518,3607.0,C,13.0,18.0,4.0,55.0,,456628.105837,4,0.0,73.0,16334.561019,25.52275159,89131.0,114065.0,200.0,UNDEVELOPED LAND L L C,C/O C PAPPAS,1125 CASHMAN DR,LAS VEGAS NV 89102-1911, , , ,891021911.0, ,7211.0, , ,OSO BLANCA,RD,LV, , , ,00000000, ,PT SE4 SE4 SEC 17 19 60, , , , , ,2027.0,0.0,20090909, ,2009090903740, ,NS,0.0, , , , , ,17,19,60,0.0,0.0, ,5.0,1185530.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1033227.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,12517801003,13.0, ,125,12517,125178,12517801,125,125178010,178,010,03,89102.0,1911.0,007211     OSO BLANCA            RD  L,1719  60,0000,0000,UNDEVELOPED LAND L L C          C/O C PAPPAS                    1125 CASHMAN DR                 LAS VEGAS NV 89102-1911,007211     OSO BLANCA            RD, ,0.0,2049.69743112,225675.673828125,2049.6974311302656
278,0,0, ,7215, ,Tule Springs,12517802011,12517802007,LAMAR,672.0,40.0,0.0, , , , ,Relocated due to Elkhorn Road overpass  L-3700-04,14x48,1,750, ,6,582952.0,0.0,1.55,701.0,0.0,12517802011,701.0,701.0,125,17,8,02,011,200.0,1416-99,1416.0,3318.0,20817.5454921,2067.0,B,13.0,18.0,4.0,1286.0,,455249.746111,6,0.0,93.0,26360.5717261,41.18839332,89131.0,114072.0,200.0,AMERICAN GEAR REDUCTION INC,7181 N HUALAPAI WAY STE 130-302,LAS VEGAS NV 89166, , , , ,891660000.0, ,7215.0, , ,TULE SPRINGS,RD,LV, , , ,00000000, ,PT SE4 SE4 SEC 17 19 60, , , , , ,2027.0,0.0,19981015, ,1998101501809, ,NS,0.0, , , , , ,17,19,60,0.0,0.0, ,2.0,448995.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,425363.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,12517802007,13.0, ,125,12517,125178,12517802,125,125178020,178,020,11,89166.0,0.0,007215     TULE SPRINGS          RD  L,1719  60,0000,0000,AMERICAN GEAR REDUCTION INC     7181 N HUALAPAI WAY STE 130-302 LAS VEGAS NV 89166,007215     TULE SPRINGS          RD, ,0.0,1429.98970415,66809.466796875,1429.9897041434901
279,0,0, ,7275, ,Tule Springs,12517802009,12517802003,LAMAR,672.0,40.0,0.0, , , , ,Relocated due to Elkhorn Road overpass  L-3701-04,14x48,1,750, ,6,585040.0,0.0,3.45,701.0,0.0,12517802009,701.0,701.0,125,17,8,02,009,200.0,1416-99,1416.0,3318.0,20817.5454921,2067.0,B,13.0,18.0,4.0,1286.0,,455249.746111,6,0.0,93.0,26360.5717261,41.18839332,89131.0,114071.0,200.0,WYKOFF NEWBERG CORP,7181 N HUALAPAI WAY STE 130-302,LAS VEGAS NV 89166, , , , ,891660000.0, ,7285.0, , ,TULE SPRINGS,RD,LV, , , ,00000000, ,PT SE4 SE4 SEC 17 19 60, , , , , ,2027.0,0.0,19800804, ,1980080420741, ,NS,0.0, , , , , ,17,19,60,0.0,0.0, ,3.0,799500.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,757421.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,12517802003,5.0, ,125,12517,125178,12517802,125,125178020,178,020,09,89166.0,0.0,007285     TULE SPRINGS          RD  L,1719  60,0000,0000,WYKOFF NEWBERG CORP             7181 N HUALAPAI WAY STE 130-302 LAS VEGAS NV 89166,007285     TULE SPRINGS          RD, ,0.0,1907.2992251,167009.36328125,1907.2992250970105
280,0,0, ,0, ,US 95,12517802001,12517802001,LAMAR,672.0,40.0,0.0, , , , ,Relocated due to Elkhorn Road overpass,14x48,1,750, ,CC,600558.0,0.0,10.85,701.0,0.0,12517802001,701.0,701.0,125,17,8,02,001,125.0,1416-89,1416.0,3318.0,20817.5454921,2612.0,B,13.0,18.0,4.0,1286.0,,4030.20694458,0,57.0,0.0,20.75916217,0.032436190000000004,89131.0,114069.0,125.0,WYKOFF NEWBERG CORP,7181 N HUALAPAI WAY STE 130-302,LAS VEGAS NV 89166, , , , ,891660000.0, ,7375.0, , ,TULE SPRINGS,RD,CNTY, , , ,00000000, ,PT SE4 SE4 SEC 17 19 60, , , , , ,2027.0,1944.0,19800804, ,1980080420742, ,NS,0.0, , , , , ,17,19,60,359000.0,1.0, ,11.0,2042926.0, ,0.0,0.0,43126.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1935403.0,42286.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240814,20240814,0.0, ,490130006,13.0, ,125,12517,125178,12517802,125,125178020,178,020,01,89166.0,0.0,007375     TULE SPRINGS          RD  C,1719  60,0000,0000,WYKOFF NEWBERG CORP             7181 N HUALAPAI WAY STE 130-302 LAS VEGAS NV 89166,007375     TULE SPRINGS          RD, ,359.0,3024.80501483,507911.451171875,3024.805014831812
281,0,0, ,0, ,US 95,12517802001,12517802001,LAMAR,672.0,40.0,0.0, , , , , ,14x48,1,750, ,CC,600558.0,0.0,10.85,701.0,0.0,12517802001,701.0,701.0,125,17,8,02,001,125.0,1416-89,1416.0,3318.0,20817.5454921,2612.0,B,13.0,18.0,4.0,1286.0,,4030.20694458,0,57.0,0.0,20.75916217,0.032436190000000004,89131.0,114069.0,125.0,WYKOFF NEWBERG CORP,7181 N HUALAPAI WAY STE 130-302,LAS VEGAS NV 89166, , , , ,891660000.0, ,7375.0, , ,TULE SPRINGS,RD,CNTY, , , ,00000000, ,PT SE4 SE4 SEC 17 19 60, , , , , ,2027.0,1944.0,19800804, ,1980080420742, ,NS,0.0, , , , , ,17,19,60,359000.0,1.0, ,11.0,2042926.0, ,0.0,0.0,43126.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1935403.0,42286.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240814,20240814,0.0, ,490130006,13.0, ,125,12517,125178,12517802,125,125178020,178,020,01,89166.0,0.0,007375     TULE SPRINGS          RD  C,1719  60,0000,0000,WYKOFF NEWBERG CORP             7181 N HUALAPAI WAY STE 130-302 LAS VEGAS NV 89166,007375     TULE SPRINGS          RD, ,359.0,3024.80501483,507911.451171875,3024.805014831812
282,0,0, ,0,N,Rancho,13813505001,13813505001,Clear Channel Outdoor,672.0,0.0,0.0, , , , ,North Las Vegas,14x48,1,300, ,NLV,576782.0,0.0,21.35,701.0,0.0,13813505001,701.0,701.0,138,13,5,05,001,250.0,2121-18,2121.0,3616.0,42091.8115584,4039.0,D,6.0,4.0,4.0,1139.0,,0.0, ,0.0,0.0,0.0,0.0,89130.0,215187.0,250.0,MOSSMAN MYRA,1333 N ORANGE DR,HOLLYWOOD CA 90028, , , , ,900280000.0, ,3100.0, ,N,RANCHO,DR,NLV, , , ,00000000, ,PT NE4 NE4 SEC 13 20 60, , , , , ,2027.0,0.0,20241024, ,2024102402196, ,NS,0.0, , , , , ,13,20,60,0.0,0.0, ,21.0,2050663.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1992073.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250107,20250107,0.0, ,13813505001,0.0, ,138,13813,138135,13813505,138,138135050,135,050,01,90028.0,0.0,003100   N RANCHO                DR  N,1320  60,0000,0000,MOSSMAN MYRA                    1333 N ORANGE DR                HOLLYWOOD CA 90028,003100   N RANCHO                DR, ,0.0,4049.69138767,924688.6953125,4049.385736295252
283,0,0, ,0,N,Rancho,13813505001,13813505001,Clear Channel Outdoor,288.0,0.0,0.0, , , , ,North Las Vegas,12x24,1,300, ,NLV,576782.0,0.0,21.35,701.0,0.0,13813505001,701.0,701.0,138,13,5,05,001,250.0,2121-18,2121.0,3616.0,42091.8115584,4039.0,D,6.0,4.0,4.0,1139.0,,0.0, ,0.0,0.0,0.0,0.0,89130.0,215187.0,250.0,MOSSMAN MYRA,1333 N ORANGE DR,HOLLYWOOD CA 90028, , , , ,900280000.0, ,3100.0, ,N,RANCHO,DR,NLV, , , ,00000000, ,PT NE4 NE4 SEC 13 20 60, , , , , ,2027.0,0.0,20241024, ,2024102402196, ,NS,0.0, , , , , ,13,20,60,0.0,0.0, ,21.0,2050663.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,1992073.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250107,20250107,0.0, ,13813505001,0.0, ,138,13813,138135,13813505,138,138135050,135,050,01,90028.0,0.0,003100   N RANCHO                DR  N,1320  60,0000,0000,MOSSMAN MYRA                    1333 N ORANGE DR                HOLLYWOOD CA 90028,003100   N RANCHO                DR, ,0.0,4049.69138767,924688.6953125,4049.385736295252
284,0,0, ,0, ,Ranco,13918410012,13918410007,LAMAR,672.0,0.0,0.0, ,U-59-01, ,RQR-31565;RQR-17040; RQR-6794; RQR-4239; RQR-1994,L-4945-01,14x48,1,300, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0,0, ,0, ,Decatur,13918410012,13918410007,LAMAR,672.0,0.0,0.0, ,U-59-01, ,RQR-31565;RQR-17040; RQR-6794; RQR-4239; RQR-1994,L-4945-01,14x48,1,300, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,0,0, ,2395,N,Rancho,13919102001,13919102001,LAMAR,672.0,40.0,834.0,3/30/95,U-0132-01; U-0189-89, ,RQR-40594; 26890; 11192; 3232, , ,1,300, ,5,552735.0,0.0,0.72,701.0,0.0,13919102001,701.0,701.0,139,19,1,02,001,200.0,2222-14,2222.0,3428.0,12854.3725801,4000.0,D,3.0,3.0,4.0,315.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89130.0,297103.0,200.0,HERBST DEVELOPMENT L L C,C/O S HIGGINS,5195 LAS VEGAS BLVD,LAS VEGAS NV 89119-3209, , , ,891193209.0, ,2397.0, ,N,RANCHO,DR,LV, , , ,00000000, ,PT NE4 NW4 SEC 19 20 61, , , , , ,2027.0,1997.0,20060208, ,2006020804536, ,NS,2600000.0,R,20060201, , , ,19,20,61,358000.0,1.0, ,1.0,148190.0, ,0.0,0.0,247455.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,134469.0,251233.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13919102001,0.0, ,139,13919,139191,13919102,139,139191020,191,020,01,89119.0,3209.0,002397   N RANCHO                DR  L,1920  61,0000,0000,HERBST DEVELOPMENT L L C        C/O S HIGGINS                   5195 LAS VEGAS BLVD             LAS VEGAS NV 89119-3209,002397   N RANCHO                DR, ,358.0,719.41120475,31128.5078125,719.4112047399421
287,0,0, ,2901, ,Highland,16208611002,16208611002, ,0.0,0.0,0.0, , , , , , ,1,750, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,0,0, ,2401, ,Westwood,16209102004,16209102002,Clear Channel Outdoor,0.0,0.0,0.0, , , , ,May be 2701 Westwood Dr., ,1,750, ,1,572210.0,0.0,3.24,701.0,0.0,16209102004,701.0,701.0,162,09,1,02,004,200.0,2624-31,2624.0,2201.0,24882.7749149,5014.0,E,15.0,10.0,1.0,606.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89109.0,444270.0,200.0,D 2753 L L C,PO BOX 570427,HOUSTON TX 77257, , , , ,772570000.0, ,2751.0, , ,WESTWOOD,DR,LV, ,SF 175-73, ,PM00500084        L2, ,PARCEL MAP FILE 50 PAGE 84,LOT 2, , , , ,2027.0,2003.0,20011119, ,2001111902647, ,NS,5950000.0,M,20011101, , , ,09,21,61,730000.0,1.0, ,3.0,677196.0, ,0.0,0.0,73770.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,799697.0,73916.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250925,20250925,0.0, ,16209102004,0.0, ,162,16209,162091,16209102,162,162091020,091,020,04,77257.0,0.0,002751     WESTWOOD              DR  L,0921  61,0050,0084,D 2753 L L C                    PO BOX 570427                   HOUSTON TX 77257,002751     WESTWOOD              DR, ,730.0,1969.74978599,142067.517578125,1969.749786000887
289,0,0, ,1400,W,Sutter,16209198001,16209103002,LAMAR,0.0,40.0,0.0, , , , , ,14x48,1,750, ,CC,592882.0,0.0,3.21408767,723.0,0.0,16209198001,723.0,723.0,162,09,1,98,001,410.0,2624-23,2624.0,2201.0,24882.7749149,5014.0,E,15.0,10.0,1.0,607.0,,0.0, ,0.0,0.0,0.0,0.0,89109.0,0.0,410.0, , , , , , , ,0.0, ,0.0, , , , , , , , , , , , , , , , ,0.0,0.0, , , , , ,0.0, , , , , , , , ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0, , , ,0.0, , ,0.0, , , , , , , , , , ,0.0,0.0, , , , , , , ,0.0,3100.04142184,140005.7109375,3100.041421844427
290,0,0, ,4400,E,Charleston,14032401004,14032401004, ,672.0,40.0,0.0, ,U-53-87, ,RQR-31529; U-53-87, ,14x48,1,300, ,3,690155.0,0.0,0.6,701.0,0.0,14032401004,701.0,701.0,140,32,4,01,004,200.0,2429-91,2429.0,519.0,16131.5499417,5007.0,E,14.0,21.0,1.0,503.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89104.0,359107.0,200.0,GOLDEN ARCH L P,C/O MCDONALDS CORP ~ ATTN: DEPT,110 N CARPENTER ST,CHICAGO IL 60607, , , ,606070000.0, ,4400.0, ,E,CHARLESTON,BLVD,LV, ,"Z,SF 86-51;20050715:1208 RD;.06A RD 20161011:",2067,00000000, ,PT SW4 SW4 SEC 32 20 62, , , , , ,2027.0,1997.0,19960329, ,1996032903301, ,NS,750000.0,R,19960301, , , ,32,20,62,360000.0,1.0, ,1.0,164657.0, ,0.0,0.0,242376.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,155509.0,249478.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,14032401004,0.0, ,140,14032,140324,14032401,140,140324010,324,010,04,60607.0,0.0,004400   E CHARLESTON            BLVDL,3220  62,0000,0000,GOLDEN ARCH L P                 C/O MCDONALDS CORP ~ ATTN: DEPT 110 N CARPENTER ST              CHICAGO IL 60607,004400   E CHARLESTON            BLVD, ,360.0,654.43846324,26646.67578125,654.4359485515043
291,0,0, ,333,N,11th,13935211041,13935211041,VIACOM,672.0,65.0,871.0,4/25/95, , , ,SDR-33880; SDR-27728; Z-8-95,14x48,1,750, ,5,539284.0,0.0,0.51,811.0,0.0,13935211041,811.0,811.0,139,35,2,11,041,203.0,2426-32,2426.0,403.0,10852.6391327,4019.0,D,11.0,2.0,1.0,479.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89101.0,322163.0,203.0,T I E INC,329 N 11TH ST,LAS VEGAS NV 89101-3144, , , , ,891013144.0, ,333.0, ,N,11TH,ST,LV, ,.02A TO RD 20021014:602, ,00000000, ,PT SW4 NW4 SEC 35 20 61 & VAC RD, , , , , ,2027.0,1985.0,19780811, ,1978081187700, ,NS,0.0, , , , , ,35,20,61,730000.0,1.0, ,1.0,349902.0, ,0.0,0.0,5719.0, ,0.0, ,0.0, ,0.0,40,355621.0,0.0,349902.0,5814.0,0.0, ,355716.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,13935211041,0.0, ,139,13935,139352,13935211,139,139352110,352,110,41,89101.0,3144.0,000333   N 11TH                  ST  L,3520  61,0000,0000,T I E INC                       329 N 11TH ST                   LAS VEGAS NV 89101-3144,000333   N 11TH                  ST, ,730.0,551.33426287,19596.9609375,551.3342628620807
292,0,0, ,517,S,Main,13934311001,13934311001,Clear Channel Outdoor,288.0,30.0,0.0, , , , , ,12x24,1,300, ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,0,0, ,906,S,6th,13934410202,13934410202,Clear Channel Outdoor,672.0,0.0,0.0, , , , ,No Case History,14x48,1,300, ,3,687790.0,0.0,0.0,703.0,0.0,13934410202,703.0,703.0,139,34,4,10,202,203.0,2425-93,2425.0,7900.0,18758.0823266,4020.0,D,11.0,2.0,1.0,533.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89101.0,320644.0,203.0,DIAMOND RICHARD & S 2004 REV TR,DIAMOND RICHARD N & SUSAN TRS,24518-B WINDSOR DR,VALENCIA CA 91355-4427, , , ,913554427.0, ,906.0, ,S,6TH,ST,LV, , , ,PB00010051  B27   L26, ,SOUTH ADD,PLAT BOOK 1 PAGE 51,LOT 26 BLOCK 27,& LOT 27, , ,2027.0,1979.0,20041116, ,2004111601967, ,NS,175000.0,R,20010301, , , ,34,20,61,330000.0,1.0, ,0.0,109013.0, ,0.0,0.0,3147.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,109013.0,3241.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13934410202,0.0, ,139,13934,139344,13934410,139,139344102,344,102,02,91355.0,4427.0,000906   S 6TH                   ST  L,3420  61,0001,0051,DIAMOND RICHARD & S 2004 REV TR DIAMOND RICHARD N & SUSAN TRS   24518-B WINDSOR DR              VALENCIA CA 91355-4427,000906   S 6TH                   ST, ,330.0,456.56120793,11247.361328125,456.5341744320348
294,0,0, ,2130, ,Highland,16204402001,16204402001,Clear Channel Outdoor,672.0,80.0,0.0, , ,V-25-88,RQR-35241; RQR-21346; RQR-6151; RQR-1706, ,14x48,1,750, ,3,816336.0,0.0,0.9500000000000001,701.0,0.0,16204402001,701.0,701.0,162,04,4,02,001,212.0,2524-73,2524.0,204.0,18398.8109345,5562.0,E,15.0,10.0,4.0,559.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,437402.0,212.0,INVESTCO LIMITED L L C - SERIES,PO BOX 232345,LAS VEGAS NV 89105, , , , ,891050000.0, ,2146.0, , ,HIGHLAND,DR,LV, , , ,00000000, ,PT SE4 SW4 SEC 04 21 61, , , , , ,2027.0,1963.0,20160826, ,2016082602424, ,NS,635000.0,F,20160801, , , ,04,21,61,210000.0,1.0, ,1.0,275190.0, ,0.0,0.0,108037.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,260707.0,106348.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16204402001,0.0, ,162,16204,162044,16204402,162,162044020,044,020,01,89105.0,0.0,002146     HIGHLAND              DR  L,0421  61,0000,0000,INVESTCO LIMITED L L C - SERIES PO BOX 232345                   LAS VEGAS NV 89105,002146     HIGHLAND              DR, ,210.0,820.84514577,39054.130859375,820.7626826004364
